2.441678	1.959960	1.931883	1.423495	0.960875	0.944103	0.890486	0.832376	0.800548	0.757314	0.748708	0.729165	0.699059	0.685887	0.682712	0.664127	0.630041	0.607084	0.597702	0.590539	0.587661	0.587602	1.153851	0.575306	0.571934	0.562750	0.551233	0.525191	0.523450	0.510979	0.510020	0.500036	0.496080	0.473170	0.467865	0.458535	0.457517	0.450045	0.438673	0.434667	0.395499	0.388842	0.388503	0.376218	0.373781	0.754092	0.365021	0.363666	1.771355	0.353473	0.323740	0.302302	0.280458	0.256237	0.243388	0.234601	0.231377	0.220678	0.219895	0.214133	0.205727	0.203521	0.202209	0.181564	0.167074	0.145579	0.138840	0.137056	0.118932	0.110425	0.108816	0.105004	0.092816	0.088752	0.084558	-0.779647	0.077226	0.070209	0.067850	0.067697	0.055955	0.046881	0.044647	0.044097	0.043281	0.041074	0.040937	0.040765	0.037229	0.035977	0.035944	-0.348086	0.030409	0.023907	0.005084	0.004742	0.004573	0.003689	0.003034	0.001238	
1.641044	1.377376	1.302830	1.180106	1.165798	1.138536	1.059592	1.027055	1.025853	1.024148	1.001459	0.997917	0.971132	0.968136	0.870938	0.830742	0.797054	0.781699	0.714960	0.702287	0.674858	0.661614	0.640914	0.582771	0.562630	0.554529	0.546799	0.545128	0.529450	0.520373	0.512275	0.508855	0.491273	-1.087835	0.484120	0.474377	0.457819	0.453885	0.452433	0.399266	0.746359	0.389140	0.387977	0.364267	0.356687	0.347595	0.345511	0.343224	0.328942	0.326032	0.290041	0.289388	0.279369	0.278551	0.270002	0.269583	0.263274	0.238197	0.216979	1.437533	0.214742	0.199909	0.195039	0.061067	0.188121	0.182756	0.167433	0.152687	0.152300	0.151847	2.129926	0.144186	0.142680	0.115947	-0.298387	0.111859	0.091726	1.278210	0.087157	0.083934	0.078945	0.073479	0.066312	0.066101	-0.982065	0.050352	0.042591	0.041017	0.032972	0.025806	0.023681	0.021691	0.021308	0.019087	0.017693	0.017285	0.015701	0.014254	-0.273995	0.000998	
2.343383	2.216346	2.158290	1.955273	1.859656	1.791166	1.715941	1.531220	1.455606	1.335971	1.300803	1.261200	1.251676	1.209939	1.083341	1.069776	1.051699	1.014274	0.987413	0.975428	0.935432	0.889013	0.879505	0.859430	1.063534	0.736459	0.680734	0.648835	0.642325	0.630084	0.590780	0.580644	0.573423	-0.139853	0.513392	0.512534	0.501750	0.475581	0.465008	0.448131	0.428245	0.421169	0.412055	0.411667	0.400705	0.380387	0.372035	0.362431	0.359509	0.347145	0.327582	0.312036	0.279412	0.275776	0.274305	0.271814	0.267007	0.258999	0.244981	0.239508	0.239186	0.233857	0.232957	0.221179	0.220746	-0.707443	1.043375	0.191447	0.183258	0.179641	0.175062	0.171901	0.169970	0.165387	0.159340	0.154542	0.269597	-0.203979	0.132700	0.126364	0.116144	0.108357	0.099632	0.093099	0.092469	0.087434	0.081325	0.076817	0.073617	0.071735	0.056000	0.055987	0.055614	0.048166	0.045671	0.041635	0.034855	0.033710	0.031368	0.017440	
2.363738	1.892323	1.831532	1.624949	1.318976	1.304931	1.191888	1.126535	1.056783	1.002603	0.964012	0.961467	0.939437	0.938439	0.929786	0.855563	0.847699	0.844892	0.843965	0.798236	0.794699	0.768959	0.730893	0.712576	0.703014	0.701877	0.692206	0.680577	0.654771	0.628685	0.617975	0.587355	0.550168	0.536610	0.525262	0.524546	0.511332	0.504818	0.495790	0.461049	0.458017	0.452698	0.444619	0.435870	0.433208	0.415517	0.410159	0.404747	0.385168	0.377760	0.367352	0.344085	0.337052	0.333026	0.331795	0.331544	0.316745	0.311089	0.304241	0.303104	0.283923	0.283333	0.276726	0.273132	0.272555	0.270291	0.266306	0.257959	0.257192	0.252388	0.246827	0.234109	0.223147	0.221090	0.207127	0.205328	0.195368	-0.837493	0.156237	0.130514	0.120551	0.117278	0.114669	0.109956	0.104492	0.096620	0.090196	0.082968	0.079069	0.075768	0.061196	0.055791	0.045356	0.074729	0.034321	0.027162	0.019140	0.017580	0.016843	0.015818	
2.261579	1.995264	1.670369	1.486642	1.205837	1.077761	0.990737	0.921575	0.921286	0.850019	0.803416	0.802920	0.798487	0.764935	0.693383	0.686569	0.671251	0.668833	0.600544	0.598332	0.594837	0.586745	0.570726	0.561905	0.560113	0.543597	0.513550	0.499781	0.489414	-0.169923	0.468531	0.440258	1.473389	0.429762	0.410518	0.408109	0.395263	0.389588	0.386815	0.379857	0.360146	0.357405	-0.830071	0.354773	0.341780	0.334197	0.329830	0.328420	0.314150	0.310508	0.302761	0.300681	0.290036	0.287264	0.273522	0.270930	0.269642	0.268597	0.258144	0.257097	0.240071	0.225442	0.216367	0.214246	0.213558	0.210849	0.191260	0.185529	0.175496	0.167433	0.166254	0.163061	0.160786	0.156274	0.150696	0.145845	0.144276	0.139055	0.136347	0.136240	0.129600	0.121969	0.106150	0.103154	0.098527	0.083264	0.081675	0.078434	0.069953	0.066508	0.063899	0.052756	0.048636	0.041178	0.039646	0.035982	0.035310	0.034527	0.025788	0.011976	
2.395314	2.244080	2.182652	2.145752	2.140600	2.138167	2.099467	2.075477	1.866217	1.817978	1.604991	1.466328	1.382445	1.280056	1.201615	1.191008	1.122267	1.099129	1.046155	1.037398	0.979239	0.952995	0.979256	0.842836	0.768834	0.757545	0.714313	0.711390	0.688022	0.675424	0.675363	0.665038	0.622925	0.606114	0.580929	0.580409	0.570588	-0.207367	0.536128	0.522272	0.520186	0.489810	0.489791	0.452939	1.935721	0.447003	0.425181	0.398206	0.391733	0.383995	0.383905	-0.670024	0.374369	0.366493	0.353443	0.320516	0.312450	0.307489	0.301840	0.282700	0.266234	0.264725	0.246890	0.237971	0.236456	0.224187	0.206853	0.204957	0.193579	0.185127	0.184947	0.173342	0.163910	0.157869	0.153562	0.147756	0.147023	0.140777	0.128342	0.124750	0.119980	0.116557	0.083487	0.083069	0.081502	0.076566	0.058826	0.056757	0.056592	0.052258	0.041605	0.040228	0.035698	0.033400	0.021619	0.019425	0.012018	0.006708	0.006174	0.004507	
2.134092	1.931359	1.845019	1.748564	1.653360	1.636100	1.613317	0.750706	1.551379	1.422775	1.356990	1.331461	0.341383	1.226786	1.163047	1.077108	1.021113	1.005058	0.968731	0.888446	0.887121	0.864765	0.837703	0.812404	0.786032	0.758923	0.719677	0.715583	0.703468	0.691839	0.686767	0.684462	0.653068	0.644329	0.641722	0.637158	0.636426	0.630101	0.623891	0.619151	0.614789	0.604217	0.593693	0.537107	1.041874	0.531797	0.504660	0.477070	0.463827	0.459132	0.400365	0.395767	0.395464	0.391465	0.361626	0.351801	0.348167	0.335136	0.330579	0.324749	0.316133	0.311793	0.305894	0.298766	0.282546	0.279195	0.277008	0.274336	0.257481	0.221263	0.217149	0.214403	0.207910	0.195791	0.194739	0.194264	0.190024	0.177541	0.174338	0.157283	0.149391	0.133372	0.133326	1.387305	0.124268	0.110625	0.109079	-0.357100	0.097399	0.093920	0.084857	0.063028	0.053375	0.703235	0.040236	0.031175	0.027934	0.027401	0.025939	0.007993	
2.696650	2.374391	2.164690	1.827693	1.591344	1.494102	1.477014	1.446508	1.444938	1.389570	1.317814	1.128004	1.075714	1.000755	0.999957	0.971203	0.964744	0.948899	0.942006	0.904677	0.902215	0.832092	0.815622	0.808418	0.766046	0.763913	0.714821	0.708210	0.705657	0.697632	0.696657	0.679121	0.676062	0.589133	0.586367	0.569702	0.561972	0.560954	0.551179	0.544830	0.539080	0.534859	0.526834	0.503524	0.482952	0.337138	0.440551	0.437729	0.428993	0.401751	0.714659	0.356219	0.353113	0.340549	0.339370	0.337362	0.754830	0.333580	0.329478	0.309965	0.307222	0.294574	0.291401	0.279844	0.278349	0.265541	0.234290	0.230509	0.224523	0.215368	0.204298	0.200882	0.190080	0.133795	0.132403	0.131327	0.122162	0.101326	0.095835	0.094389	0.081719	0.079599	0.076476	0.073499	0.072555	0.056950	0.056436	0.049721	0.045240	0.042746	0.038968	0.037779	0.031098	0.028868	0.027674	0.026143	0.025812	0.010066	0.005144	0.003627	
4.808232	3.278047	2.835858	2.621094	3.060346	2.212833	2.095220	2.079253	2.036721	2.032740	1.910871	1.734263	1.629000	1.495884	1.475904	1.473855	1.388743	1.315861	1.306782	1.294969	1.644799	1.164712	1.141138	1.128078	1.018116	1.016105	0.917878	0.848901	0.813393	0.793623	0.777043	0.749757	0.731656	0.722557	0.682342	-0.323984	0.639145	0.501546	0.606369	0.578966	0.539272	0.532955	0.508557	0.499529	0.487234	0.482587	0.439143	0.426856	0.413439	0.411924	0.408626	0.395812	0.390459	0.354393	0.349257	0.337228	0.336516	0.295113	0.293691	0.292697	0.288227	0.264539	1.264765	0.252352	0.233138	0.222838	0.202911	0.202467	0.200251	0.198683	0.194516	0.190978	0.178193	0.163146	0.152461	0.141447	0.129370	0.128480	0.126174	0.117852	0.105146	0.102535	0.099302	0.095022	0.073507	0.071772	0.065890	0.053229	0.046369	0.046051	0.040363	0.037816	0.034218	0.033215	0.027445	0.023258	0.019540	0.014151	0.008121	0.006797	
4.901294	3.344799	2.727273	2.525940	2.350233	1.998050	3.148533	1.767314	1.676139	1.667864	1.660804	1.591541	1.469080	1.382916	1.362169	1.353998	1.330063	1.322005	1.281994	1.271417	1.255669	1.178125	1.177974	0.315151	1.112219	1.096279	1.085612	1.063695	1.045448	1.006647	0.944346	0.935563	0.924483	1.402555	0.877458	1.323525	0.861046	0.822600	0.814332	0.774722	0.766172	0.753273	0.674018	0.785949	0.622413	0.583221	0.987114	0.552383	0.547471	1.758617	0.539770	0.537842	0.530547	0.477710	0.456993	0.452492	0.427599	0.426687	0.394880	0.381792	0.368701	0.363573	0.340205	0.328502	0.310131	0.307749	0.299202	0.277624	0.255285	0.238741	0.222074	0.214532	0.186821	0.184384	0.180676	0.158515	0.151285	0.140534	0.139882	0.136301	0.129363	0.116545	0.116116	0.113487	-0.219099	0.073118	0.068790	0.060600	0.055794	0.055555	0.048085	0.040174	0.036653	0.031532	0.030868	0.029226	0.023285	0.019377	0.015249	0.004763	
3.994693	3.929325	3.020834	2.838887	2.631593	2.494950	2.275166	2.045187	1.898864	1.880608	1.804013	1.746161	1.741011	1.738043	1.697814	1.682519	1.616005	1.566748	1.565851	1.458688	1.421473	1.270567	1.103273	1.075193	1.044167	0.963218	0.957854	0.950693	0.940158	0.919503	0.915603	0.812877	0.785840	0.756435	0.740236	0.712813	0.686168	0.675119	0.616156	0.612206	0.597506	0.597231	0.588486	0.571450	0.552007	0.545130	0.539178	0.534648	0.526073	0.511845	0.507001	0.497196	0.474700	0.473861	0.473296	0.469849	0.469453	0.436020	0.429673	0.418508	0.414960	0.414642	0.408401	0.405241	0.394253	0.391703	0.389153	0.381240	0.360202	0.348466	0.347015	0.319947	0.313951	0.029764	0.238073	-0.309919	0.233877	0.231665	-1.209247	0.206549	0.178800	0.178387	0.170172	0.160145	0.151175	0.120533	0.119408	0.118623	0.099648	0.094880	0.094302	0.090735	0.062108	0.057826	0.045109	0.025944	0.018246	0.016788	0.013554	0.008307	
3.395765	3.167276	2.951493	2.554689	2.285236	2.185967	2.182587	2.147448	2.143277	2.089527	2.003539	1.981533	1.850795	1.714302	1.658942	1.657849	1.639485	1.585801	1.534316	1.430495	1.394108	1.389709	1.389263	1.384867	1.370271	1.364639	1.332165	1.271731	1.234727	1.211449	1.091194	1.078976	0.979711	0.950870	0.917334	0.896426	0.863152	0.845522	0.819766	0.803944	0.785790	0.773278	0.761171	0.759032	0.758321	0.756348	0.735070	0.726489	0.718701	0.714823	0.695527	0.675844	0.671603	0.652251	0.635041	0.634515	0.628374	0.626930	0.614337	0.583731	0.581702	0.568163	0.567878	0.562122	0.559470	0.509861	0.486743	1.123223	0.466077	0.435204	0.413628	0.386174	0.375314	0.358652	0.339035	0.332491	2.024062	0.299615	0.288499	-0.425689	0.279702	0.263889	0.221023	0.218094	0.194239	0.181228	0.168491	1.950367	0.157940	0.127057	0.110008	0.099591	0.095229	0.087223	0.086659	0.053476	0.018164	0.009593	0.008704	0.004285	
5.340377	4.456649	3.770615	3.594079	3.214031	2.728558	2.461416	1.837215	2.294310	2.282170	2.264237	2.124718	2.066583	2.046105	2.003062	1.901036	1.892568	1.852958	1.844702	1.666220	1.615180	1.601005	1.544335	1.372410	1.343117	1.183327	1.174397	1.164714	1.131075	1.126949	1.086692	0.978442	0.883161	0.870505	0.854630	0.817983	0.816714	0.805777	0.795412	0.736323	0.729135	-0.502107	0.698661	0.692787	0.689256	0.667177	0.650427	0.626662	0.619865	0.608417	0.606954	0.593412	0.481181	0.480646	0.477865	0.477143	0.475378	0.466156	0.098548	0.403416	0.391985	0.381448	0.371915	0.567548	0.346980	0.323803	0.320585	0.300763	0.284848	0.283255	0.271291	-1.337703	0.254304	-0.857182	0.222697	0.198622	0.907028	0.192483	0.189925	0.188906	0.186581	0.178859	0.175405	0.169743	0.154176	0.149885	0.138544	0.123916	0.115653	0.099725	0.087855	0.082578	0.082438	0.066154	0.062363	0.060205	0.052069	0.047191	0.043764	0.037871	
4.258864	3.460100	2.649132	2.296278	2.045798	2.038596	1.981437	1.953526	1.901703	3.211410	1.638782	2.071645	1.537817	1.431937	2.617743	1.381745	1.372091	1.313236	1.218819	1.205912	1.577802	1.188683	1.150883	2.547649	1.138875	1.120671	1.096250	1.044656	1.024513	1.011645	1.001336	0.996102	0.927794	0.919341	0.890345	0.881537	0.877457	0.870019	0.868370	0.824395	0.788808	1.414412	0.755040	0.703266	0.637711	0.625381	0.624138	0.620055	0.611554	0.579145	0.568952	0.560650	0.539336	0.495015	0.488871	0.449189	-1.323180	0.439250	0.416828	0.406815	0.392482	0.386042	0.364370	0.362802	0.353121	0.351533	0.347447	0.341923	0.337561	0.330864	0.299826	0.288735	0.285930	0.273099	0.264208	-1.579818	0.253402	0.226884	0.219665	0.214430	0.200266	-1.221698	0.188212	0.185102	0.180676	0.178599	0.165888	0.139529	0.119834	0.110893	0.075501	0.075483	0.074920	0.066806	0.055154	0.037682	0.019589	0.006044	0.005487	0.005116	
3.898919	3.294292	3.182991	2.154099	2.152582	2.079985	1.667883	1.603319	1.423854	1.560740	1.468065	1.441310	1.413333	1.359901	1.301578	2.311573	2.886645	1.217515	1.181941	1.181055	1.170635	1.127102	1.107174	1.006191	0.982224	0.972193	0.939772	0.906139	0.811969	0.804477	0.795993	0.731401	0.726342	0.681548	0.664450	0.641862	0.621811	0.617891	0.611796	0.610406	0.593064	0.586268	0.585541	0.584325	0.563737	0.561350	0.554469	0.548169	0.282632	0.543293	0.539613	0.531716	0.520975	0.518495	0.515513	0.493899	0.493525	1.243886	0.478359	0.469423	0.448346	0.433661	0.427556	0.409618	0.391282	0.367711	0.357872	0.357415	0.326312	0.323962	0.318958	0.312145	0.301263	0.300665	0.294675	0.283542	0.282970	0.274232	0.266504	0.257495	0.250596	0.236004	0.199528	0.185399	0.179053	0.169559	0.162026	0.153648	0.152193	0.149079	0.148421	0.141456	0.114016	0.073488	0.035902	0.025788	0.024030	0.014674	0.006897	0.005657	
3.820405	3.180802	3.171670	2.706661	2.582423	2.343605	2.052553	2.010521	3.121297	1.942860	1.879488	1.832897	1.822817	1.799328	1.782872	1.773143	1.768899	1.743721	1.698364	1.644532	1.553116	1.498628	1.498160	1.352463	0.459192	1.365075	1.205471	1.161218	1.120758	1.086034	1.053622	1.027363	1.240403	0.982107	0.976753	0.932278	0.911443	0.885675	0.853904	0.834418	0.814105	0.794076	2.516089	0.756295	0.704640	-1.663029	0.631029	0.616044	0.615504	0.591050	0.578514	0.573809	0.564822	0.560076	0.555113	0.520398	0.514316	0.488407	0.488151	0.482115	0.482073	0.472745	0.466008	0.458642	0.457196	0.439171	0.438401	0.431457	0.399548	0.394051	0.387018	0.384969	0.376173	0.364539	0.363670	0.363568	0.339795	0.332760	0.306450	0.274624	0.254527	0.243832	0.228959	0.227366	0.223786	0.190837	0.168235	0.622976	-0.797845	0.118841	0.101191	0.099441	0.092949	0.063366	0.060807	0.055656	0.055615	0.019015	0.014106	0.009931	
5.245889	5.230503	4.083463	3.791929	3.656309	3.301302	2.764029	2.694732	2.443648	2.156717	2.130824	2.123103	2.083776	2.062650	1.953086	1.950683	1.934168	1.929084	1.912494	1.837449	1.718860	1.686644	1.643525	1.623200	1.561635	1.475383	1.417732	1.398721	1.382045	1.367721	1.337449	1.259729	1.138725	0.923758	0.880268	0.860743	0.843364	0.819070	0.812383	0.808578	0.770341	0.762540	0.692974	0.640257	1.108357	0.623689	0.622389	0.613338	0.602653	0.567778	0.567562	0.559898	0.550965	0.519769	0.492741	0.488403	0.471333	0.470669	0.438238	0.428539	0.424533	0.413986	0.388920	0.386877	0.367542	0.366842	0.349226	0.348844	0.305664	0.284913	0.253824	0.244297	0.243462	0.211496	0.211356	0.208783	0.186325	0.180517	0.177637	0.167969	0.163116	0.163010	0.160152	0.141039	0.127050	-0.274434	0.113436	0.112918	0.096175	0.076133	0.063746	0.051961	0.046223	0.040936	0.038921	0.018573	0.018414	0.009488	0.008645	0.002894	
